MLNLAYER	COMBINED_TYPE	epoch	frac	early_avg_acc_lstm	early_avg_acc_mln	early_avg_acc_lstm_mln	final_framewise_avg_acc_lstm	final_framewise_avg_acc_mln	final_framewise_avg_acc_lstm_mln	class_framewise_avg_acc_lstm	class_framewise_avg_acc_mln	class_framewise_avg_acc_lstm_mln	classcount	early_class_framewise_avg_acc_lstm	early_class_framewise_avg_acc_mln	early_class_framewise_avg_acc_lstm_mln	early_classcount
False	conflation	30	0.5	0.98	0.54	0.98	0.9823294629898404	0.47664117049291777	0.9816878182722517	[1.0, 0.9898305084745763, 1.0, 1.0, 1.0, 0.8235294117647058, 0.9904306220095693]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9830508474576272, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9904306220095693]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	31	0.5	0.98	0.54	0.98	0.9849576681180455	0.47664117049291777	0.9834826900671237	[1.0, 0.9898305084745763, 1.0, 1.0, 1.0, 0.8725490196078431, 0.9808612440191388]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9830508474576272, 1.0, 1.0, 1.0, 0.8725490196078431, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	32	0.5	0.98	0.54	0.98	0.9831627963231736	0.47664117049291777	0.9819863257349383	[1.0, 0.9898305084745763, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9904306220095693]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.8333333333333334, 0.9904306220095693]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	33	0.5	1.0	0.54	1.0	0.9861683599419448	0.47664117049291777	0.9846145308631435	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 0.8823529411764706, 0.9808612440191388]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.8823529411764706, 0.9808612440191388]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	34	0.5	0.98	0.54	0.98	0.9852068214804064	0.47664117049291777	0.983652992401605	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 0.8529411764705882, 0.9904306220095693]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.8529411764705882, 0.9904306220095693]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	35	0.5	1.0	0.54	1.0	0.9871940009675859	0.47664117049291777	0.9848709411195538	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 0.9215686274509803, 0.9665071770334929]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.9215686274509803, 0.9617224880382775]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	36	0.5	0.98	0.54	0.98	0.963700170236913	0.47664117049291777	0.9631989727370589	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 0.6764705882352942, 1.0]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9864406779661017, 1.0, 1.0, 1.0, 0.6862745098039216, 1.0]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	37	0.5	0.98	0.54	0.98	0.9862937780021456	0.47664117049291777	0.9855245472329149	[1.0, 0.9932203389830508, 1.0, 0.9919678714859438, 1.0, 0.8725490196078431, 0.9904306220095693]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9932203389830508, 1.0, 0.9919678714859438, 1.0, 0.8725490196078431, 0.9856459330143541]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	38	0.5	1.0	0.54	1.0	0.9887631202540965	0.47664117049291777	0.9879938894848658	[1.0, 0.9932203389830508, 1.0, 0.9959839357429718, 1.0, 0.9705882352941176, 0.9521531100478469]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9932203389830508, 1.0, 0.9959839357429718, 1.0, 0.9705882352941176, 0.9473684210526315]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	39	0.5	0.98	0.54	0.98	0.9868734881470731	0.47664117049291777	0.9868734881470731	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 0.8725490196078431, 0.9904306220095693]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 0.8725490196078431, 0.9904306220095693]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	40	0.5	0.98	0.54	0.98	0.9853991291727141	0.47664117049291777	0.9846298984034833	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 1.0, 0.9138755980861244]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.9932203389830508, 1.0, 1.0, 1.0, 1.0, 0.9090909090909091]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	41	0.5	0.7	0.54	0.74	0.7133383226232667	0.47664117049291777	0.7489907546744631	[1.0, 0.8847457627118644, 0.30952380952380953, 1.0, 0.46285714285714286, 0.24509803921568626, 0.9952153110047847]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[1.0, 0.8508474576271187, 0.3253968253968254, 0.9959839357429718, 0.7657142857142857, 0.24509803921568626, 1.0]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 0.2857142857142857, 1.0, 0.42857142857142855, 0.2857142857142857, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.7142857142857143, 0.2857142857142857, 1.0, 0.8571428571428571, 0.2857142857142857, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	42	0.5	0.72	0.54	0.76	0.6933333461884879	0.47664117049291777	0.7205604301375349	[0.6746987951807228, 0.4067796610169492, 0.8571428571428571, 0.41767068273092367, 0.9257142857142857, 0.6470588235294118, 0.7799043062200957]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.7068273092369478, 0.4847457627118644, 0.8571428571428571, 0.4899598393574297, 0.9257142857142857, 0.6568627450980392, 0.7751196172248804]	[249, 295, 126, 249, 175, 102, 209]	[0.75, 0.42857142857142855, 0.8571428571428571, 0.5714285714285714, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 0.42857142857142855, 0.8571428571428571, 0.5714285714285714, 1.0, 0.7142857142857143, 0.8571428571428571]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	43	0.5	0.86	0.54	0.88	0.8015849201519416	0.47664117049291777	0.8222850436175001	[0.8955823293172691, 0.5084745762711864, 0.9206349206349206, 0.7670682730923695, 0.9257142857142857, 0.5686274509803921, 0.8947368421052632]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9397590361445783, 0.5966101694915255, 0.9523809523809523, 0.8192771084337349, 0.9142857142857143, 0.5882352941176471, 0.8947368421052632]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.42857142857142855, 1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.5714285714285714, 1.0, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	44	0.5	0.92	0.54	0.94	0.8693189299412448	0.47664117049291777	0.8841128098177063	[0.9678714859437751, 0.6677966101694915, 1.0, 0.8353413654618473, 0.9371428571428572, 0.6470588235294118, 0.9569377990430622]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9759036144578314, 0.7288135593220338, 1.0, 0.8674698795180723, 0.9314285714285714, 0.6372549019607843, 0.9665071770334929]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	45	0.5	0.94	0.54	0.94	0.9043602289788294	0.47664117049291777	0.9058287223679723	[0.9799196787148594, 0.6847457627118644, 1.0, 0.8473895582329317, 0.9657142857142857, 0.7745098039215687, 0.9186602870813397]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9799196787148594, 0.7322033898305085, 1.0, 0.8875502008032129, 0.9485714285714286, 0.7745098039215687, 0.9138755980861244]	[249, 295, 126, 249, 175, 102, 209]	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	46	0.5	0.9	0.54	0.92	0.908399971372627	0.47664117049291777	0.9160344418608204	[0.9116465863453815, 0.7728813559322034, 1.0, 0.8955823293172691, 0.9085714285714286, 0.8529411764705882, 0.9473684210526315]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.927710843373494, 0.7898305084745763, 1.0, 0.9076305220883534, 0.92, 0.8627450980392157, 0.937799043062201]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 0.8571428571428571, 1.0, 0.8571428571428571, 0.8571428571428571, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	47	0.5	0.96	0.54	0.96	0.9266855445665456	0.47664117049291777	0.9176810949720472	[0.9036144578313253, 0.9152542372881356, 0.9841269841269841, 0.9156626506024096, 1.0, 0.7549019607843137, 0.9186602870813397]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9036144578313253, 0.8610169491525423, 0.9841269841269841, 0.9196787148594378, 1.0, 0.7549019607843137, 0.9186602870813397]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	48	0.5	0.9	0.54	0.94	0.8954758626423939	0.47664117049291777	0.9121120826519165	[0.9236947791164659, 0.888135593220339, 1.0, 0.8273092369477911, 1.0, 0.7549019607843137, 0.937799043062201]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9477911646586346, 0.8813559322033898, 1.0, 0.8594377510040161, 0.9885714285714285, 0.7745098039215687, 0.937799043062201]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 0.8571428571428571, 1.0, 0.7142857142857143, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
False	conflation	49	0.5	0.96	0.54	0.96	0.9441455423758122	0.47664117049291777	0.9405504517216925	[0.9477911646586346, 0.9186440677966101, 1.0, 0.9718875502008032, 1.0, 0.7549019607843137, 0.9473684210526315]	[0.9879518072289156, 0.20677966101694914, 0.0, 0.7469879518072289, 0.6571428571428571, 0.4019607843137255, 0.3062200956937799]	[0.9518072289156626, 0.8949152542372881, 1.0, 0.9759036144578314, 0.9828571428571429, 0.7549019607843137, 0.9473684210526315]	[249, 295, 126, 249, 175, 102, 209]	[0.875, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[1.0, 0.0, 0.0, 1.0, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714]	[0.875, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0]	[8, 7, 7, 7, 7, 7, 7]
