MLNLAYER	COMBINED_TYPE	epoch	frac	early_avg_acc_lstm	early_avg_acc_mln	early_avg_acc_lstm_mln	final_framewise_avg_acc_lstm	final_framewise_avg_acc_mln	final_framewise_avg_acc_lstm_mln	class_framewise_avg_acc_lstm	class_framewise_avg_acc_mln	class_framewise_avg_acc_lstm_mln	classcount	early_class_framewise_avg_acc_lstm	early_class_framewise_avg_acc_mln	early_class_framewise_avg_acc_lstm_mln	early_classcount
True	conflation	28	0.5	0.8516483516483516	0.5384615384615384	0.8626373626373627	0.802538685391186	0.48557072381130295	0.8043182929856698	[0.3896457765667575, 0.8553990610328639, 0.9154639175257732, 0.8569868995633187, 0.9239482200647249, 0.8682170542635659, 0.89937106918239]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.40599455040871935, 0.8516431924882629, 0.9134020618556701, 0.861353711790393, 0.919093851132686, 0.875968992248062, 0.8930817610062893]	[734, 1065, 485, 916, 618, 387, 795]	[0.46153846153846156, 0.9230769230769231, 1.0, 0.7777777777777778, 0.9629629629629629, 0.9230769230769231, 0.92]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.5, 0.9230769230769231, 1.0, 0.8148148148148148, 0.9629629629629629, 0.9230769230769231, 0.92]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	29	0.5	0.9175824175824175	0.5384615384615384	0.9175824175824175	0.8652915515158272	0.48557072381130295	0.8646737569110844	[0.9237057220708447, 0.8516431924882629, 0.9835051546391752, 0.7041484716157205, 0.7702265372168284, 0.7881136950904393, 0.9635220125786164]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9277929155313351, 0.8450704225352113, 0.9835051546391752, 0.712882096069869, 0.7637540453074434, 0.7881136950904393, 0.9610062893081761]	[734, 1065, 485, 916, 618, 387, 795]	[0.9615384615384616, 0.9615384615384616, 1.0, 0.7407407407407407, 0.8888888888888888, 0.8846153846153846, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.9615384615384616, 0.9615384615384616, 1.0, 0.7407407407407407, 0.8888888888888888, 0.8846153846153846, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	30	0.5	0.9560439560439561	0.5384615384615384	0.9560439560439561	0.9312920354184137	0.48557072381130295	0.9279980959764705	[0.9904632152588556, 0.8647887323943662, 1.0, 0.9770742358078602, 0.8656957928802589, 0.8811369509043928, 0.89937106918239]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.989100817438692, 0.8610328638497653, 1.0, 0.9770742358078602, 0.86084142394822, 0.8888888888888888, 0.8867924528301887]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 0.9259259259259259, 0.9230769230769231, 0.88]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 0.9259259259259259, 0.9230769230769231, 0.88]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	31	0.5	0.978021978021978	0.5384615384615384	0.9725274725274725	0.9523029841523127	0.48557072381130295	0.9470775939515749	[0.9822888283378747, 0.8741784037558685, 1.0, 0.9879912663755459, 0.9368932038834952, 0.8708010335917312, 0.9723270440251572]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9836512261580381, 0.8685446009389671, 1.0, 0.9879912663755459, 0.912621359223301, 0.8708010335917312, 0.9685534591194969]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 0.9629629629629629, 0.9230769230769231, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 0.9259259259259259, 0.9230769230769231, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	32	0.5	0.9725274725274725	0.5384615384615384	0.978021978021978	0.9554839258833353	0.48557072381130295	0.9528748375353732	[0.9591280653950953, 0.8826291079812206, 1.0, 0.9781659388646288, 0.9530744336569579, 0.8863049095607235, 0.9685534591194969]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9604904632152589, 0.8788732394366198, 1.0, 0.9814410480349345, 0.9385113268608414, 0.8914728682170543, 0.9660377358490566]	[734, 1065, 485, 916, 618, 387, 795]	[0.9615384615384616, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.9230769230769231, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[0.9615384615384616, 0.9615384615384616, 1.0, 1.0, 1.0, 0.9230769230769231, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	33	0.5	0.978021978021978	0.5384615384615384	0.9835164835164835	0.9615463034398958	0.48557072381130295	0.9601724553428085	[0.9618528610354223, 0.8976525821596244, 1.0, 0.982532751091703, 0.9805825242718447, 0.8656330749354005, 0.9823899371069182]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9659400544959128, 0.8845070422535212, 1.0, 0.9858078602620087, 0.9757281553398058, 0.875968992248062, 0.9811320754716981]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.9230769230769231, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 0.9230769230769231, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	34	0.5	0.9835164835164835	0.5384615384615384	0.9835164835164835	0.9648071228217393	0.48557072381130295	0.9636747826379605	[0.9673024523160763, 0.9107981220657277, 1.0, 0.9858078602620087, 0.9838187702265372, 0.8656330749354005, 0.9761006289308176]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9659400544959128, 0.9032863849765258, 1.0, 0.9868995633187773, 0.982200647249191, 0.875968992248062, 0.9710691823899371]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 0.9230769230769231, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 0.9230769230769231, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	35	0.5	0.9725274725274725	0.5384615384615384	0.9725274725274725	0.9633143924007331	0.48557072381130295	0.9636427885173634	[0.9713896457765667, 0.9286384976525821, 1.0, 0.9858078602620087, 0.9902912621359223, 0.8449612403100775, 0.9660377358490566]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9727520435967303, 0.9267605633802817, 1.0, 0.9868995633187773, 0.9902912621359223, 0.8578811369509044, 0.9584905660377359]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.8846153846153846, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.8846153846153846, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	36	0.5	0.9835164835164835	0.5384615384615384	0.989010989010989	0.9732469678759342	0.48557072381130295	0.9734829524054688	[0.9741144414168937, 0.9436619718309859, 1.0, 0.9890829694323144, 0.9935275080906149, 0.875968992248062, 0.9861635220125786]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9741144414168937, 0.9408450704225352, 1.0, 0.990174672489083, 0.9935275080906149, 0.8837209302325582, 0.9823899371069182]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.9615384615384616, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 0.9615384615384616, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	37	0.5	0.9835164835164835	0.5384615384615384	0.9835164835164835	0.9741026926973073	0.48557072381130295	0.9737803456422145	[0.9741144414168937, 0.9577464788732394, 1.0, 0.990174672489083, 0.9935275080906149, 0.875968992248062, 0.9823899371069182]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9741144414168937, 0.9502347417840376, 1.0, 0.990174672489083, 0.9935275080906149, 0.8837209302325582, 0.9786163522012579]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.9615384615384616, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 0.9615384615384616, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	38	0.5	0.9945054945054945	0.5384615384615384	0.9945054945054945	0.9805656367094386	0.48557072381130295	0.980107824273474	[0.9741144414168937, 0.9624413145539906, 1.0, 0.9912663755458515, 0.9935275080906149, 0.9276485788113695, 0.9874213836477987]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9741144414168937, 0.9596244131455399, 1.0, 0.9912663755458515, 0.9935275080906149, 0.9302325581395349, 0.9849056603773585]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	39	0.5	0.9945054945054945	0.5384615384615384	0.9945054945054945	0.9804392702466966	0.48557072381130295	0.98004168868875	[0.9741144414168937, 0.9652582159624413, 1.0, 0.9912663755458515, 0.9935275080906149, 0.9328165374677002, 0.9823899371069182]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9741144414168937, 0.9633802816901409, 1.0, 0.9912663755458515, 0.9935275080906149, 0.9328165374677002, 0.9811320754716981]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	40	0.5	0.989010989010989	0.5384615384615384	0.989010989010989	0.9839136568872985	0.48557072381130295	0.9827192810876593	[0.9741144414168937, 0.9690140845070423, 1.0, 0.9868995633187773, 0.9951456310679612, 0.958656330749354, 0.9911949685534591]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9754768392370572, 0.9690140845070423, 1.0, 0.9879912663755459, 0.9951456310679612, 0.9483204134366925, 0.989937106918239]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	41	0.5	0.989010989010989	0.5384615384615384	0.989010989010989	0.987168720911593	0.48557072381130295	0.9863264387107501	[0.9754768392370572, 0.9690140845070423, 1.0, 0.990174672489083, 0.9967637540453075, 0.9741602067183462, 0.9949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9754768392370572, 0.9690140845070423, 1.0, 0.990174672489083, 0.9951456310679612, 0.9715762273901809, 0.9937106918238994]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	42	0.5	0.989010989010989	0.5384615384615384	0.989010989010989	0.9886256599625171	0.48557072381130295	0.9881069021635396	[0.9754768392370572, 0.9699530516431925, 1.0, 0.9912663755458515, 0.9967637540453075, 0.9870801033591732, 0.9949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9754768392370572, 0.9690140845070423, 1.0, 0.9912663755458515, 0.9951456310679612, 0.9870801033591732, 0.9949685534591195]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 0.9629629629629629, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	43	0.5	0.9945054945054945	0.5384615384615384	0.9945054945054945	0.9897839427503544	0.48557072381130295	0.9898184842322644	[0.9768392370572208, 0.9708920187793427, 1.0, 0.99235807860262, 0.9951456310679612, 0.9948320413436692, 0.9949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9782016348773842, 0.9699530516431925, 1.0, 0.99235807860262, 0.9951456310679612, 0.9948320413436692, 0.9949685534591195]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	44	0.5	0.9945054945054945	0.5384615384615384	0.9945054945054945	0.9903020649790029	0.48557072381130295	0.9900629139879723	[0.9768392370572208, 0.9746478873239437, 1.0, 0.99235807860262, 0.9951456310679612, 0.9974160206718347, 0.9949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9782016348773842, 0.9699530516431925, 1.0, 0.99235807860262, 0.9951456310679612, 1.0, 0.9949685534591195]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 0.9615384615384616, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	45	0.5	1.0	0.5384615384615384	1.0	0.9925345091852824	0.48557072381130295	0.992496284056849	[0.9836512261580381, 0.9887323943661972, 1.0, 0.9934497816593887, 0.9951456310679612, 1.0, 0.9949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9836512261580381, 0.9859154929577465, 1.0, 0.9934497816593887, 0.9951456310679612, 1.0, 0.9949685534591195]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	46	0.5	1.0	0.5384615384615384	1.0	0.9932892330606073	0.48557072381130295	0.9929584601545834	[0.9822888283378747, 0.9953051643192489, 1.0, 0.99235807860262, 0.9967637540453075, 1.0, 0.9949685534591195]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9822888283378747, 0.9953051643192489, 1.0, 0.99235807860262, 0.9951456310679612, 1.0, 0.9937106918238994]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	47	0.5	1.0	0.5384615384615384	1.0	0.9932217213678787	0.48557072381130295	0.9930166717515259	[0.9959128065395095, 0.9830985915492958, 1.0, 0.9879912663755459, 0.9967637540453075, 1.0, 0.9974842767295597]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.997275204359673, 0.9812206572769953, 1.0, 0.9912663755458515, 0.9951456310679612, 1.0, 0.9974842767295597]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	48	0.5	1.0	0.5384615384615384	1.0	0.9943527893873214	0.48557072381130295	0.994810664845197	[0.9959128065395095, 0.9877934272300469, 1.0, 0.9934497816593887, 0.9951456310679612, 1.0, 0.9974842767295597]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9959128065395095, 0.9877934272300469, 1.0, 0.9945414847161572, 0.9951456310679612, 1.0, 0.9974842767295597]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	[26, 26, 25, 27, 27, 26, 25]
True	conflation	49	0.5	0.9395604395604396	0.5384615384615384	0.9395604395604396	0.9009798606338955	0.48557072381130295	0.9003669583447299	[0.9741144414168937, 0.9483568075117371, 0.7752577319587629, 0.9497816593886463, 0.6990291262135923, 0.9870801033591732, 0.9974842767295597]	[0.9931880108991825, 0.26291079812206575, 0.0, 0.7925764192139738, 0.6682847896440129, 0.4444444444444444, 0.2339622641509434]	[0.9782016348773842, 0.9464788732394366, 0.7731958762886598, 0.9497816593886463, 0.6957928802588996, 0.9870801033591732, 0.9974842767295597]	[734, 1065, 485, 916, 618, 387, 795]	[1.0, 1.0, 0.84, 0.9259259259259259, 0.8518518518518519, 0.9615384615384616, 1.0]	[1.0, 0.15384615384615385, 0.0, 0.9259259259259259, 0.8148148148148148, 0.46153846153846156, 0.36]	[1.0, 1.0, 0.84, 0.9259259259259259, 0.8518518518518519, 0.9615384615384616, 1.0]	[26, 26, 25, 27, 27, 26, 25]
